2022-08-16 21:35:12,673 [daml.index.db.threadpool.connection.indexer-11] INFO  c.d.p.indexer.MeteringAggregator - Aggregating transaction metering completed up to LedgerMeteringEnd(Offset(Bytes(000000000000000009)),2022-08-16T10:00:00Z), context: {participant: "sandbox"}
2022-08-16 21:35:12,674 [daml.index.db.threadpool.connection.indexer-11] INFO  c.d.p.indexer.MeteringAggregator - Aggregating transaction metering for LedgerMeteringEnd(Offset(Bytes(000000000000000009)),2022-08-16T11:00:00Z), context: {participant: "sandbox"}
2022-08-16 21:35:12,676 [daml.index.db.threadpool.connection.indexer-11] INFO  c.d.p.indexer.MeteringAggregator - Aggregating transaction metering completed up to LedgerMeteringEnd(Offset(Bytes(000000000000000009)),2022-08-16T11:00:00Z), context: {participant: "sandbox"}
2022-08-16 21:35:12,677 [daml.index.db.threadpool.connection.indexer-11] INFO  c.d.p.indexer.MeteringAggregator - Aggregating transaction metering for LedgerMeteringEnd(Offset(Bytes(000000000000000009)),2022-08-16T12:00:00Z), context: {participant: "sandbox"}
2022-08-16 21:35:12,677 [daml.index.db.threadpool.connection.indexer-11] INFO  c.d.p.indexer.MeteringAggregator - Aggregating transaction metering completed up to LedgerMeteringEnd(Offset(Bytes(000000000000000009)),2022-08-16T12:00:00Z), context: {participant: "sandbox"}
2022-08-16 21:35:12,681 [daml.index.db.threadpool.connection.indexer-11] INFO  c.d.p.indexer.MeteringAggregator - Aggregating transaction metering for LedgerMeteringEnd(Offset(Bytes(000000000000000009)),2022-08-16T13:00:00Z), context: {participant: "sandbox"}
2022-08-16 21:35:12,681 [daml.index.db.threadpool.connection.indexer-11] INFO  c.d.p.indexer.MeteringAggregator - Aggregating transaction metering completed up to LedgerMeteringEnd(Offset(Bytes(000000000000000009)),2022-08-16T13:00:00Z), context: {participant: "sandbox"}
2022-08-16 21:35:12,683 [daml.index.db.threadpool.connection.indexer-15] INFO  c.d.p.indexer.MeteringAggregator - Aggregating transaction metering for LedgerMeteringEnd(Offset(Bytes(000000000000000009)),2022-08-16T14:00:00Z), context: {participant: "sandbox"}
2022-08-16 21:35:12,684 [daml.index.db.threadpool.connection.indexer-15] INFO  c.d.p.indexer.MeteringAggregator - Aggregating transaction metering completed up to LedgerMeteringEnd(Offset(Bytes(000000000000000009)),2022-08-16T14:00:00Z), context: {participant: "sandbox"}
2022-08-16 21:35:12,686 [daml.index.db.threadpool.connection.indexer-15] INFO  c.d.p.indexer.MeteringAggregator - Aggregating transaction metering for LedgerMeteringEnd(Offset(Bytes(000000000000000009)),2022-08-16T15:00:00Z), context: {participant: "sandbox"}
2022-08-16 21:35:12,686 [daml.index.db.threadpool.connection.indexer-15] INFO  c.d.p.indexer.MeteringAggregator - Aggregating transaction metering completed up to LedgerMeteringEnd(Offset(Bytes(000000000000000009)),2022-08-16T15:00:00Z), context: {participant: "sandbox"}
2022-08-16 21:35:12,687 [daml.index.db.threadpool.connection.indexer-15] INFO  c.d.p.indexer.MeteringAggregator - Aggregating transaction metering for LedgerMeteringEnd(Offset(Bytes(000000000000000009)),2022-08-16T16:00:00Z), context: {participant: "sandbox"}
2022-08-16 21:35:12,688 [daml.index.db.threadpool.connection.indexer-15] INFO  c.d.p.indexer.MeteringAggregator - Aggregating transaction metering completed up to LedgerMeteringEnd(Offset(Bytes(000000000000000009)),2022-08-16T16:00:00Z), context: {participant: "sandbox"}
2022-08-16 21:35:12,690 [daml.index.db.threadpool.connection.indexer-15] INFO  c.d.p.indexer.MeteringAggregator - Aggregating transaction metering for LedgerMeteringEnd(Offset(Bytes(000000000000000009)),2022-08-16T17:00:00Z), context: {participant: "sandbox"}
2022-08-16 21:35:12,691 [daml.index.db.threadpool.connection.indexer-15] INFO  c.d.p.indexer.MeteringAggregator - Aggregating transaction metering completed up to LedgerMeteringEnd(Offset(Bytes(000000000000000009)),2022-08-16T17:00:00Z), context: {participant: "sandbox"}
2022-08-16 21:35:12,692 [daml.index.db.threadpool.connection.indexer-15] INFO  c.d.p.indexer.MeteringAggregator - Aggregating transaction metering for LedgerMeteringEnd(Offset(Bytes(000000000000000009)),2022-08-16T18:00:00Z), context: {participant: "sandbox"}
2022-08-16 21:35:12,693 [daml.index.db.threadpool.connection.indexer-15] INFO  c.d.p.indexer.MeteringAggregator - Aggregating transaction metering completed up to LedgerMeteringEnd(Offset(Bytes(000000000000000009)),2022-08-16T18:00:00Z), context: {participant: "sandbox"}
2022-08-16 21:35:12,694 [daml.index.db.threadpool.connection.indexer-15] INFO  c.d.p.indexer.MeteringAggregator - Aggregating transaction metering for LedgerMeteringEnd(Offset(Bytes(000000000000000009)),2022-08-16T19:00:00Z), context: {participant: "sandbox"}
2022-08-16 21:35:12,694 [daml.index.db.threadpool.connection.indexer-15] INFO  c.d.p.indexer.MeteringAggregator - Aggregating transaction metering completed up to LedgerMeteringEnd(Offset(Bytes(000000000000000009)),2022-08-16T19:00:00Z), context: {participant: "sandbox"}
2022-08-16 21:35:12,696 [daml.index.db.threadpool.connection.indexer-15] INFO  c.d.p.indexer.MeteringAggregator - Aggregating transaction metering for LedgerMeteringEnd(Offset(Bytes(000000000000000009)),2022-08-16T20:00:00Z), context: {participant: "sandbox"}
2022-08-16 21:35:12,698 [daml.index.db.threadpool.connection.indexer-15] INFO  c.d.p.indexer.MeteringAggregator - Aggregating transaction metering completed up to LedgerMeteringEnd(Offset(Bytes(000000000000000009)),2022-08-16T20:00:00Z), context: {participant: "sandbox"}
2022-08-16 21:35:12,699 [daml.index.db.threadpool.connection.indexer-15] INFO  c.d.p.indexer.MeteringAggregator - Aggregating transaction metering for LedgerMeteringEnd(Offset(Bytes(000000000000000009)),2022-08-16T21:00:00Z), context: {participant: "sandbox"}
2022-08-16 21:35:12,700 [daml.index.db.threadpool.connection.indexer-15] INFO  c.d.p.indexer.MeteringAggregator - Aggregating transaction metering completed up to LedgerMeteringEnd(Offset(Bytes(000000000000000009)),2022-08-16T21:00:00Z), context: {participant: "sandbox"}
2022-08-16 21:35:12,701 [daml.index.db.threadpool.connection.indexer-15] INFO  c.d.p.indexer.MeteringAggregator - Aggregating transaction metering for LedgerMeteringEnd(Offset(Bytes(000000000000000009)),2022-08-16T22:00:00Z), context: {participant: "sandbox"}
2022-08-16 21:35:12,702 [daml.index.db.threadpool.connection.indexer-15] INFO  c.d.p.indexer.MeteringAggregator - Aggregating transaction metering completed up to LedgerMeteringEnd(Offset(Bytes(000000000000000009)),2022-08-16T22:00:00Z), context: {participant: "sandbox"}
2022-08-16 21:35:12,702 [daml.index.db.threadpool.connection.indexer-15] INFO  c.d.p.indexer.MeteringAggregator - Aggregating transaction metering for LedgerMeteringEnd(Offset(Bytes(000000000000000009)),2022-08-16T23:00:00Z), context: {participant: "sandbox"}
2022-08-16 21:35:12,703 [daml.index.db.threadpool.connection.indexer-15] INFO  c.d.p.indexer.MeteringAggregator - Aggregating transaction metering completed up to LedgerMeteringEnd(Offset(Bytes(000000000000000009)),2022-08-16T23:00:00Z), context: {participant: "sandbox"}
2022-08-16 21:35:12,705 [daml.index.db.threadpool.connection.indexer-9] INFO  c.d.p.indexer.MeteringAggregator - Aggregating transaction metering for LedgerMeteringEnd(Offset(Bytes(000000000000000009)),2022-08-17T00:00:00Z), context: {participant: "sandbox"}
2022-08-16 21:35:12,705 [daml.index.db.threadpool.connection.indexer-9] INFO  c.d.p.indexer.MeteringAggregator - Aggregating transaction metering completed up to LedgerMeteringEnd(Offset(Bytes(000000000000000009)),2022-08-17T00:00:00Z), context: {participant: "sandbox"}
2022-08-16 21:35:12,708 [daml.index.db.threadpool.connection.indexer-14] INFO  c.d.p.indexer.MeteringAggregator - Aggregating transaction metering for LedgerMeteringEnd(Offset(Bytes(000000000000000009)),2022-08-17T01:00:00Z), context: {participant: "sandbox"}
2022-08-16 21:35:12,709 [daml.index.db.threadpool.connection.indexer-14] INFO  c.d.p.indexer.MeteringAggregator - Aggregating transaction metering completed up to LedgerMeteringEnd(Offset(Bytes(000000000000000009)),2022-08-17T01:00:00Z), context: {participant: "sandbox"}
2022-08-16 21:35:12,712 [daml.index.db.threadpool.connection.indexer-6] INFO  c.d.p.indexer.MeteringAggregator - Aggregating transaction metering for LedgerMeteringEnd(Offset(Bytes(000000000000000009)),2022-08-17T02:00:00Z), context: {participant: "sandbox"}
2022-08-16 21:35:12,713 [daml.index.db.threadpool.connection.indexer-6] INFO  c.d.p.indexer.MeteringAggregator - Aggregating transaction metering completed up to LedgerMeteringEnd(Offset(Bytes(000000000000000009)),2022-08-17T02:00:00Z), context: {participant: "sandbox"}
2022-08-16 22:01:26,140 [daml.index.db.connection.indexer connection adder] INFO  c.d.p.s.b.c.InitHookDataSourceProxy - Init hook execution finished successfully, connection ready, context: {participant: "sandbox"}
2022-08-16 22:01:29,997 [daml.index.db.connection.indexer connection adder] INFO  c.d.p.s.b.c.InitHookDataSourceProxy - Init hook execution finished successfully, connection ready, context: {participant: "sandbox"}
2022-08-16 22:01:33,790 [daml.index.db.connection.indexer connection adder] INFO  c.d.p.s.b.c.InitHookDataSourceProxy - Init hook execution finished successfully, connection ready, context: {participant: "sandbox"}
2022-08-16 22:01:33,822 [daml.index.db.connection.indexer connection adder] INFO  c.d.p.s.b.c.InitHookDataSourceProxy - Init hook execution finished successfully, connection ready, context: {participant: "sandbox"}
2022-08-16 22:01:41,124 [daml.index.db.connection.indexer connection adder] INFO  c.d.p.s.b.c.InitHookDataSourceProxy - Init hook execution finished successfully, connection ready, context: {participant: "sandbox"}
2022-08-16 22:01:41,963 [daml.index.db.connection.indexer connection adder] INFO  c.d.p.s.b.c.InitHookDataSourceProxy - Init hook execution finished successfully, connection ready, context: {participant: "sandbox"}
2022-08-16 22:01:42,138 [daml.index.db.connection.indexer connection adder] INFO  c.d.p.s.b.c.InitHookDataSourceProxy - Init hook execution finished successfully, connection ready, context: {participant: "sandbox"}
2022-08-16 22:01:42,202 [daml.index.db.connection.indexer connection adder] INFO  c.d.p.s.b.c.InitHookDataSourceProxy - Init hook execution finished successfully, connection ready, context: {participant: "sandbox"}
2022-08-16 22:01:43,532 [daml.index.db.connection.indexer connection adder] INFO  c.d.p.s.b.c.InitHookDataSourceProxy - Init hook execution finished successfully, connection ready, context: {participant: "sandbox"}
2022-08-16 22:01:48,034 [daml.index.db.connection.indexer connection adder] INFO  c.d.p.s.b.c.InitHookDataSourceProxy - Init hook execution finished successfully, connection ready, context: {participant: "sandbox"}
2022-08-16 22:01:48,270 [daml.index.db.connection.indexer connection adder] INFO  c.d.p.s.b.c.InitHookDataSourceProxy - Init hook execution finished successfully, connection ready, context: {participant: "sandbox"}
2022-08-16 22:01:50,123 [daml.index.db.connection.indexer connection adder] INFO  c.d.p.s.b.c.InitHookDataSourceProxy - Init hook execution finished successfully, connection ready, context: {participant: "sandbox"}
2022-08-16 22:01:51,343 [daml.index.db.connection.indexer connection adder] INFO  c.d.p.s.b.c.InitHookDataSourceProxy - Init hook execution finished successfully, connection ready, context: {participant: "sandbox"}
2022-08-16 22:01:51,903 [daml.index.db.connection.indexer connection adder] INFO  c.d.p.s.b.c.InitHookDataSourceProxy - Init hook execution finished successfully, connection ready, context: {participant: "sandbox"}
2022-08-16 22:01:58,459 [daml.index.db.connection.indexer connection adder] INFO  c.d.p.s.b.c.InitHookDataSourceProxy - Init hook execution finished successfully, connection ready, context: {participant: "sandbox"}
2022-08-16 22:01:58,550 [daml.index.db.connection.indexer connection adder] INFO  c.d.p.s.b.c.InitHookDataSourceProxy - Init hook execution finished successfully, connection ready, context: {participant: "sandbox"}
2022-08-16 22:02:04,480 [daml.index.db.connection.indexer connection adder] INFO  c.d.p.s.b.c.InitHookDataSourceProxy - Init hook execution finished successfully, connection ready, context: {participant: "sandbox"}
2022-08-16 22:02:37,215 [daml.index.db.threadpool.connection.indexer-4] INFO  c.d.p.indexer.MeteringAggregator - Aggregating transaction metering for LedgerMeteringEnd(Offset(Bytes(000000000000000009)),2022-08-17T03:00:00Z), context: {participant: "sandbox"}
2022-08-16 22:02:37,217 [daml.index.db.threadpool.connection.indexer-4] INFO  c.d.p.indexer.MeteringAggregator - Aggregating transaction metering completed up to LedgerMeteringEnd(Offset(Bytes(000000000000000009)),2022-08-17T03:00:00Z), context: {participant: "sandbox"}
2022-08-16 22:30:53,298 [daml.index.db.connection.indexer connection adder] INFO  c.d.p.s.b.c.InitHookDataSourceProxy - Init hook execution finished successfully, connection ready, context: {participant: "sandbox"}
2022-08-16 22:30:59,706 [daml.index.db.connection.indexer connection adder] INFO  c.d.p.s.b.c.InitHookDataSourceProxy - Init hook execution finished successfully, connection ready, context: {participant: "sandbox"}
2022-08-16 22:31:00,403 [daml.index.db.connection.indexer connection adder] INFO  c.d.p.s.b.c.InitHookDataSourceProxy - Init hook execution finished successfully, connection ready, context: {participant: "sandbox"}
2022-08-16 22:31:03,839 [daml.index.db.connection.indexer connection adder] INFO  c.d.p.s.b.c.InitHookDataSourceProxy - Init hook execution finished successfully, connection ready, context: {participant: "sandbox"}
2022-08-16 22:31:06,774 [daml.index.db.connection.indexer connection adder] INFO  c.d.p.s.b.c.InitHookDataSourceProxy - Init hook execution finished successfully, connection ready, context: {participant: "sandbox"}
2022-08-16 22:31:08,891 [daml.index.db.connection.indexer connection adder] INFO  c.d.p.s.b.c.InitHookDataSourceProxy - Init hook execution finished successfully, connection ready, context: {participant: "sandbox"}
2022-08-16 22:31:08,952 [daml.index.db.connection.indexer connection adder] INFO  c.d.p.s.b.c.InitHookDataSourceProxy - Init hook execution finished successfully, connection ready, context: {participant: "sandbox"}
2022-08-16 22:31:11,489 [daml.index.db.connection.indexer connection adder] INFO  c.d.p.s.b.c.InitHookDataSourceProxy - Init hook execution finished successfully, connection ready, context: {participant: "sandbox"}
2022-08-16 22:31:17,384 [daml.index.db.connection.indexer connection adder] INFO  c.d.p.s.b.c.InitHookDataSourceProxy - Init hook execution finished successfully, connection ready, context: {participant: "sandbox"}
2022-08-16 22:31:20,222 [daml.index.db.connection.indexer connection adder] INFO  c.d.p.s.b.c.InitHookDataSourceProxy - Init hook execution finished successfully, connection ready, context: {participant: "sandbox"}
2022-08-16 22:31:25,055 [daml.index.db.connection.indexer connection adder] INFO  c.d.p.s.b.c.InitHookDataSourceProxy - Init hook execution finished successfully, connection ready, context: {participant: "sandbox"}
2022-08-16 22:31:26,982 [daml.index.db.connection.indexer connection adder] INFO  c.d.p.s.b.c.InitHookDataSourceProxy - Init hook execution finished successfully, connection ready, context: {participant: "sandbox"}
2022-08-16 22:31:29,536 [daml.index.db.connection.indexer connection adder] INFO  c.d.p.s.b.c.InitHookDataSourceProxy - Init hook execution finished successfully, connection ready, context: {participant: "sandbox"}
2022-08-16 22:31:41,370 [daml.index.db.connection.indexer connection adder] INFO  c.d.p.s.b.c.InitHookDataSourceProxy - Init hook execution finished successfully, connection ready, context: {participant: "sandbox"}
2022-08-16 22:31:45,956 [daml.index.db.connection.indexer connection adder] INFO  c.d.p.s.b.c.InitHookDataSourceProxy - Init hook execution finished successfully, connection ready, context: {participant: "sandbox"}
2022-08-16 22:31:47,804 [daml.index.db.connection.indexer connection adder] INFO  c.d.p.s.b.c.InitHookDataSourceProxy - Init hook execution finished successfully, connection ready, context: {participant: "sandbox"}
2022-08-16 22:31:58,574 [daml.index.db.connection.indexer connection adder] INFO  c.d.p.s.b.c.InitHookDataSourceProxy - Init hook execution finished successfully, connection ready, context: {participant: "sandbox"}
2022-08-16 22:31:58,740 [canton-env-execution-context-1973] INFO  c.d.c.s.c.t.GrpcSequencerSubscription:participant=sandbox/domain=local - The sequencer subscription has been terminated by the server.
2022-08-16 22:31:58,746 [canton-env-execution-context-1379] INFO  c.d.c.s.c.t.GrpcSequencerSubscription:domain=local/client=mediator - The sequencer subscription has been terminated by the server.
2022-08-16 22:31:58,751 [canton-env-execution-context-1971] INFO  c.d.c.s.c.t.GrpcSequencerSubscription:domain=local/client=topology-manager - The sequencer subscription has been terminated by the server.
2022-08-16 22:31:58,760 [canton-env-execution-context-1971] INFO  c.d.c.s.c.t.GrpcSubscriptionErrorRetryPolicy:participant=sandbox/domain=local - Trying to reconnect to give the sequencer the opportunity to become available again (after Connection terminated by the server.)
2022-08-16 22:31:58,760 [canton-env-execution-context-1970] INFO  c.d.c.s.c.t.GrpcSubscriptionErrorRetryPolicy:domain=local/client=mediator - Trying to reconnect to give the sequencer the opportunity to become available again (after Connection terminated by the server.)
2022-08-16 22:31:58,760 [canton-env-execution-context-30] INFO  c.d.c.s.c.t.GrpcSubscriptionErrorRetryPolicy:domain=local/client=topology-manager - Trying to reconnect to give the sequencer the opportunity to become available again (after Connection terminated by the server.)
